"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","CHN","China","1979","1979",2.14805,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","CHN","China","1980","1980",1.9119,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","CHN","China","1981","1981",1.94881,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","CHN","China","1982","1982",2.03448,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","CHN","China","1983","1983",2.07692,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","CHN","China","1984","1984",1.99863,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","CHN","China","1985","1985",2.00814,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","CHN","China","1986","1986",2.06155,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","CHN","China","1987","1987",1.80425,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","CHN","China","1988","1988",1.76418,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","CHN","China","1992","1992",1.65456,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","CHN","China","1993","1993",1.65785,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","CHN","China","1994","1994",1.98571,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","CHN","China","1995","1995",1.84192,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","CHN","China","1996","1996",1.85339,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","CHN","China","1998","1998",1.84433,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","CHN","China","1999","1999",1.88804,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SLE","Sierra Leone","2007","2007",1.3315,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SLE","Sierra Leone","2008","2008",1.21064,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SLE","Sierra Leone","2009","2009",1.35824,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SLE","Sierra Leone","2010","2010",1.31304,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SLE","Sierra Leone","2011","2011",1.40269,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SLE","Sierra Leone","2012","2012",1.42257,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SLE","Sierra Leone","2013","2013",1.16273,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SLE","Sierra Leone","2014","2014",1.14757,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SLE","Sierra Leone","2016","2016",1.09112,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SLE","Sierra Leone","2017","2017",0.9451,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SLE","Sierra Leone","2018","2018",2.16852,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","SLE","Sierra Leone","2019","2019",2.99333,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","MOZ","Mozambique","2006","2006",1.13658,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","MOZ","Mozambique","2012","2012",1.66942,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","MOZ","Mozambique","2013","2013",1.87153,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","STP","Sao Tome and Principe","2002","2002",2.72058,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","STP","Sao Tome and Principe","2003","2003",3.24693,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","STP","Sao Tome and Principe","2004","2004",3.23471,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","STP","Sao Tome and Principe","2005","2005",4.85645,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","STP","Sao Tome and Principe","2006","2006",4.27118,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","STP","Sao Tome and Principe","2007","2007",6.28683,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","STP","Sao Tome and Principe","2008","2008",5.55449,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","STP","Sao Tome and Principe","2009","2009",10.6779,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","STP","Sao Tome and Principe","2010","2010",9.65147,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","STP","Sao Tome and Principe","2012","2012",6.33951,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","STP","Sao Tome and Principe","2013","2013",5.93969,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","STP","Sao Tome and Principe","2014","2014",3.74883,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","STP","Sao Tome and Principe","2015","2015",3.8645,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","STP","Sao Tome and Principe","2016","2016",5.17307,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","STP","Sao Tome and Principe","2017","2017",5.08416,"‡","UIS Estimation"
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","STP","Sao Tome and Principe","2018","2018",5.14907,"‡","UIS Estimation"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LIE","Liechtenstein","2003","2003",0.17135,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LIE","Liechtenstein","2004","2004",0.15815,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LIE","Liechtenstein","2006","2006",0.14408,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LIE","Liechtenstein","2007","2007",0.13322,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LIE","Liechtenstein","2008","2008",0.14981,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LIE","Liechtenstein","2010","2010",0.1804,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","LIE","Liechtenstein","2011","2011",0.18249,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","1990","1990",2.5737,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","1993","1993",1.50845,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","1994","1994",1.4078,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","1996","1996",1.59611,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","1999","1999",2.34219,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","2000","2000",2.38617,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","2001","2001",2.32198,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","2002","2002",2.65,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","2003","2003",2.52969,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","2004","2004",2.4869,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","2005","2005",2.57653,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","2006","2006",2.52861,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","2007","2007",2.3961,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","2008","2008",2.37314,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","2009","2009",2.34267,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","2010","2010",2.25932,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","2011","2011",2.29565,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","2012","2012",2.15385,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","2013","2013",2.14237,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","2014","2014",2.23071,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","2015","2015",2.1508,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","2016","2016",2.09414,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ISL","Iceland","2017","2017",2.22269,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","1970","1970",0.33815,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","1971","1971",0.3407,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","1974","1974",0.39409,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","1975","1975",0.49698,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","1976","1976",0.46921,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","1978","1978",0.39155,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","1979","1979",0.37375,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","1983","1983",0.5404,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","1984","1984",0.63453,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","1985","1985",0.68405,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","1986","1986",0.69971,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","1988","1988",0.73638,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","1993","1993",0.79953,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","1994","1994",0.7122,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","1995","1995",0.67916,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","1996","1996",0.70955,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","1998","1998",0.72511,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","1999","1999",0.8345,"‡","UIS Estimation"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","2000","2000",0.79385,"‡","UIS Estimation"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","2001","2001",0.76063,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","2002","2002",0.81999,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","2003","2003",0.74572,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","2004","2004",0.74183,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","2005","2005",0.73063,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","2006","2006",0.76865,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","2007","2007",0.72568,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","2008","2008",0.80411,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","2009","2009",0.82648,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","2010","2010",0.81325,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","2011","2011",0.79659,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","2012","2012",0.78131,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","2013","2013",0.81073,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","2014","2014",0.79543,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","2015","2015",0.75766,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","2016","2016",0.72946,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ITA","Italy","2017","2017",0.75162,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SSD","South Sudan","2011","2011",0.11371,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SSD","South Sudan","2013","2013",0.10913,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SSD","South Sudan","2014","2014",0.20464,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SSD","South Sudan","2015","2015",0.2637,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SSD","South Sudan","2016","2016",0.18876,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MMR","Myanmar","1972","1972",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MMR","Myanmar","1973","1973",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MMR","Myanmar","1974","1974",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MMR","Myanmar","1975","1975",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MMR","Myanmar","1976","1976",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MMR","Myanmar","1977","1977",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MMR","Myanmar","1978","1978",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MMR","Myanmar","2011","2011",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MMR","Myanmar","2017","2017",0.01035,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","MMR","Myanmar","2019","2019",,"a","Category not applicable"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","1972","1972",0.90927,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","1973","1973",0.19171,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","1974","1974",0.28338,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","1975","1975",0.34663,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","1976","1976",0.53175,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","1977","1977",0.98682,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","1979","1979",1.0429,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","1980","1980",1.20696,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","1981","1981",0.87149,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","1982","1982",0.74891,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","1983","1983",0.58709,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","1984","1984",0.59534,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","1985","1985",0.5779,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","1993","1993",0.43723,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","1997","1997",0.32407,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","1998","1998",0.27265,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","2005","2005",0.33383,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","2006","2006",0.36489,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","2007","2007",0.37,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","2008","2008",0.39239,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","2009","2009",0.43473,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","2011","2011",0.321,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","2012","2012",0.35578,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","2015","2015",,"n","Magnitude nil or negligible"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","MDG","Madagascar","2016","2016",,"n","Magnitude nil or negligible"
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","TCA","Turks and Caicos Islands","2000","2000",1.62098,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","TCA","Turks and Caicos Islands","2001","2001",1.66553,"‡","UIS Estimation"
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","TCA","Turks and Caicos Islands","2002","2002",1.07052,"‡","UIS Estimation"
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","TCA","Turks and Caicos Islands","2003","2003",1.02234,"‡","UIS Estimation"
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","TCA","Turks and Caicos Islands","2005","2005",0.76235,"‡","UIS Estimation"
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","TCA","Turks and Caicos Islands","2015","2015",1.13992,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","TCA","Turks and Caicos Islands","2018","2018",0.56559,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","1976","1976",0.91604,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","1977","1977",0.95063,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","1978","1978",1.7761,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","1979","1979",0.79676,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","1980","1980",0.45575,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","1981","1981",0.73417,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","1982","1982",0.59713,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","1987","1987",1.16233,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","1988","1988",1.14286,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","1989","1989",1.48516,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","1990","1990",1.19242,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","1994","1994",1.71934,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","1995","1995",1.63117,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","1996","1996",1.4108,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","1999","1999",1.63283,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","2000","2000",2.02468,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","2001","2001",1.09059,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","2002","2002",0.99671,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","2003","2003",1.48432,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","2004","2004",1.4388,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","2005","2005",1.55245,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","2006","2006",1.39701,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","2008","2008",1.42639,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","2009","2009",1.41236,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","2010","2010",1.01367,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","2011","2011",0.88131,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SWZ","Eswatini","2014","2014",0.94267,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","COK","Cook Islands","1999","1999",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","COK","Cook Islands","2000","2000",0.10993,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","COK","Cook Islands","2012","2012",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","COK","Cook Islands","2013","2013",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","COK","Cook Islands","2014","2014",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","COK","Cook Islands","2015","2015",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","COK","Cook Islands","2016","2016",,"a","Category not applicable"
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","1971","1971",1.05227,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","1990","1990",2.0603,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","1991","1991",2.29206,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","1992","1992",2.22656,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","1993","1993",2.0496,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","1994","1994",2.25469,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","1995","1995",2.31865,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","1996","1996",2.13401,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","1999","1999",2.58483,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","2000","2000",2.56265,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","2001","2001",2.28121,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","2002","2002",2.40163,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","2003","2003",1.9363,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","2006","2006",2.56341,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","2007","2007",3.03008,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","2008","2008",2.74129,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","2009","2009",3.35602,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","2010","2010",2.74471,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","2011","2011",3.10248,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","2012","2012",3.20939,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","2013","2013",3.71429,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","2014","2014",5.12745,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","2015","2015",4.49468,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","2016","2016",2.99045,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","2017","2017",2.58165,,
"XGDP_FSGOV","Government expenditure on education as a percentage of GDP (%)","NER","Niger","2018","2018",3.54721,"‡","UIS Estimation"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","1975","1975",0.06592,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","1998","1998",0.59843,"‡","UIS Estimation"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLV","El Salvador","2000","2000",0.58942,"‡","UIS Estimation"
